Date;Volume;;;;
07/03/2016;2230700;33.660.000;32.509.998;32.669.998;32.669.998
08/03/2016;2517400;32.549.999;31.400.000;31.450.001;31.450.001
09/03/2016;2938000;31.510.000;30.549.999;31.379.999;31.379.999
10/03/2016;2117300;32.259.998;31.420.000;32.020.000;32.020.000
11/03/2016;1738000;32.759.998;31.930.000;32.330.002;32.330.002
14/03/2016;1968900;32.459.999;31.480.000;31.530.001;31.530.001
15/03/2016;1373700;32.770.000;31.570.000;32.369.999;32.369.999
16/03/2016;2156200;32.580.002;31.110.001;31.389.999;31.389.999
17/03/2016;3533600;33.139.999;31.200.001;33.110.001;33.110.001
18/03/2016;3080300;33.360.001;32.939.999;32.939.999;32.939.999
21/03/2016;1351500;33.180.000;32.389.999;32.500.000;32.500.000
22/03/2016;3778200;32.299.999;30.879.999;31.059.999;31.059.999
23/03/2016;3595100;30.870.001;29.860.001;30.230.000;30.230.000
24/03/2016;2299500;30.299.999;29.580.000;30.219.999;30.219.999
28/03/2016;2414400;31.370.001;30.420.000;30.780.001;30.780.001
29/03/2016;2744000;30.889.999;30.000.000;30.780.001;30.780.001
30/03/2016;1802200;31.540.001;31.010.000;31.290.001;31.290.001
31/03/2016;4379700;31.780.001;30.309.999;30.450.001;30.450.001
01/04/2016;2371400;30.670.000;29.889.999;30.320.000;30.320.000
04/04/2016;5050500;30.320.000;28.360.001;28.510.000;28.510.000
05/04/2016;2774000;28.600.000;27.959.999;28.360.001;28.360.001
06/04/2016;3288500;28.490.000;27.820.000;28.410.000;28.410.000
07/04/2016;6609700;27.870.001;26.850.000;27.309.999;27.309.999
08/04/2016;3265200;27.690.001;26.510.000;26.700.001;26.700.001
11/04/2016;3430700;27.209.999;26.200.001;26.260.000;26.260.000
12/04/2016;3810600;27.379.999;25.889.999;27.080.000;27.080.000
13/04/2016;3760900;28.379.999;27.340.000;28.299.999;28.299.999
14/04/2016;3290400;29.000.000;28.250.000;28.309.999;28.309.999
15/04/2016;3108000;28.790.001;28.049.999;28.690.001;28.690.001
18/04/2016;3059700;29.510.000;28.540.001;29.360.001;29.360.001
19/04/2016;3196900;29.770.000;29.200.001;29.510.000;29.510.000
20/04/2016;2950300;30.150.000;29.639.999;30.040.001;30.040.001
21/04/2016;6072500;30.900.000;29.910.000;30.799.999;30.799.999
22/04/2016;9867500;33.599.998;31.770.000;32.730.000;32.730.000
25/04/2016;5067300;33.830.002;32.700.001;33.540.001;33.540.001
26/04/2016;4171800;34.200.001;33.509.998;34.060.001;34.060.001
27/04/2016;2274600;34.099.998;33.470.001;33.730.000;33.730.000
28/04/2016;2333600;34.160.000;33.320.000;33.400.002;33.400.002
29/04/2016;2533800;33.480.000;32.509.998;33.049.999;33.049.999
02/05/2016;2640200;34.029.999;33.060.001;33.900.002;33.900.002
03/05/2016;3055800;33.750.000;32.560.001;32.660.000;32.660.000
04/05/2016;2512400;33.209.999;32.310.001;32.799.999;32.799.999
05/05/2016;3481500;32.599.998;31.370.001;31.540.001;31.540.001
06/05/2016;2455400;31.530.001;30.490.000;31.430.000;31.430.000
09/05/2016;1838400;32.389.999;31.469.999;32.160.000;32.160.000
10/05/2016;1595500;32.549.999;31.809.999;31.980.000;31.980.000
11/05/2016;2505600;31.700.001;30.639.999;30.680.000;30.680.000
12/05/2016;1876500;31.670.000;30.730.000;31.440.001;31.440.001
13/05/2016;2155500;32.230.000;30.650.000;30.990.000;30.990.000
16/05/2016;1841600;31.309.999;30.530.001;31.040.001;31.040.001
17/05/2016;3216800;31.230.000;29.990.000;30.080.000;30.080.000
18/05/2016;3713000;30.000.000;28.770.000;29.030.001;29.030.001
19/05/2016;1826100;29.730.000;28.900.000;29.440.001;29.440.001
20/05/2016;2407200;30.059.999;29.200.001;29.980.000;29.980.000
23/05/2016;1583600;30.330.000;29.639.999;29.670.000;29.670.000
24/05/2016;2178000;29.940.001;29.469.999;29.580.000;29.580.000
25/05/2016;1388100;30.020.000;29.400.000;29.719.999;29.719.999
26/05/2016;2236500;30.430.000;29.850.000;30.190.001;30.190.001
27/05/2016;1705300;30.830.000;30.139.999;30.680.000;30.680.000
31/05/2016;2387900;31.209.999;30.600.000;31.170.000;31.170.000
01/06/2016;2108200;31.680.000;30.799.999;31.469.999;31.469.999
02/06/2016;2350900;31.770.000;31.240.000;31.660.000;31.660.000
03/06/2016;1889000;32.029.999;31.309.999;31.840.000;31.840.000
06/06/2016;2260700;31.600.000;30.760.000;31.559.999;31.559.999
07/06/2016;5632200;31.600.000;31.209.999;31.290.001;31.290.001
08/06/2016;4006800;31.490.000;30.270.000;30.340.000;30.340.000
09/06/2016;3048900;30.730.000;29.850.000;30.650.000;30.650.000
10/06/2016;2247100;30.500.000;29.620.001;29.750.000;29.750.000
13/06/2016;1697700;29.820.000;29.010.000;29.049.999;29.049.999
14/06/2016;2016200;29.370.001;28.809.999;29.070.000;29.070.000
15/06/2016;1700000;29.870.001;29.180.000;29.240.000;29.240.000
16/06/2016;1417500;29.170.000;28.570.000;28.969.999;28.969.999
17/06/2016;1700500;29.410.000;28.809.999;28.990.000;28.990.000
20/06/2016;1733600;29.780.001;29.340.000;29.540.001;29.540.001
21/06/2016;1224500;29.830.000;29.299.999;29.440.001;29.440.001
22/06/2016;1645900;29.469.999;29.049.999;29.059.999;29.059.999
23/06/2016;2223800;29.680.000;29.170.000;29.299.999;29.299.999
24/06/2016;3648700;28.910.000;28.100.000;28.200.001;28.200.001
27/06/2016;2700400;28.080.000;26.920.000;27.260.000;27.260.000
28/06/2016;2236600;28.230.000;27.480.000;28.160.000;28.160.000
29/06/2016;3492800;30.150.000;28.459.999;30.040.001;30.040.001
30/06/2016;2777700;30.070.000;29.360.001;29.719.999;29.719.999
01/07/2016;2025800;30.240.000;29.209.999;29.379.999;29.379.999
05/07/2016;1823000;29.379.999;28.799.999;29.010.000;29.010.000
06/07/2016;2598000;29.610.001;28.650.000;29.520.000;29.520.000
07/07/2016;1674200;30.270.000;29.500.000;30.040.001;30.040.001
08/07/2016;1802700;31.150.000;30.400.000;30.790.001;30.790.001
11/07/2016;1781800;31.670.000;30.790.001;31.120.001;31.120.001
12/07/2016;3680200;32.639.999;31.100.000;32.520.000;32.520.000
13/07/2016;2073400;32.630.001;31.650.000;32.520.000;32.520.000
14/07/2016;2522500;32.660.000;31.750.000;32.000.000;32.000.000
15/07/2016;2694400;32.669.998;31.870.001;32.389.999;32.389.999
18/07/2016;2314900;32.709.999;32.139.999;32.580.002;32.580.002
19/07/2016;1890600;32.630.001;31.889.999;31.940.001;31.940.001
20/07/2016;1926400;32.619.999;32.009.998;32.279.999;32.279.999
21/07/2016;3722300;32.540.001;31.850.000;32.180.000;32.180.000
22/07/2016;32840600;27.389.999;24.160.000;24.990.000;24.990.000
25/07/2016;9285000;25.389.999;24.100.000;24.379.999;24.379.999
26/07/2016;4185100;24.760.000;24.250.000;24.360.001;24.360.001
27/07/2016;3578800;24.709.999;24.129.999;24.330.000;24.330.000
28/07/2016;3004400;24.590.000;24.030.001;24.049.999;24.049.999
29/07/2016;3488700;24.270.000;23.700.001;24.020.000;24.020.000
01/08/2016;3298100;24.160.000;23.549.999;23.809.999;23.809.999
02/08/2016;3796500;23.809.999;22.809.999;22.879.999;22.879.999
03/08/2016;2953500;23.870.001;22.500.000;23.520.000;23.520.000
04/08/2016;2640400;23.990.000;23.299.999;23.420.000;23.420.000
05/08/2016;2218900;23.950.001;23.469.999;23.520.000;23.520.000
08/08/2016;1942500;24.040.001;23.600.000;23.650.000;23.650.000
09/08/2016;2107200;23.830.000;23.350.000;23.459.999;23.459.999
10/08/2016;2018300;23.889.999;23.520.000;23.610.001;23.610.001
11/08/2016;4948400;24.930.000;23.840.000;24.780.001;24.780.001
12/08/2016;4410900;25.430.000;24.500.000;25.320.000;25.320.000
15/08/2016;4118700;25.920.000;25.100.000;25.180.000;25.180.000
16/08/2016;4569900;25.200.001;24.549.999;24.750.000;24.750.000
17/08/2016;2066400;24.940.001;24.520.000;24.559.999;24.559.999
18/08/2016;3264200;25.260.000;24.730.000;24.920.000;24.920.000
19/08/2016;2218300;25.350.000;24.860.001;25.040.001;25.040.001
22/08/2016;2112600;25.420.000;24.639.999;24.879.999;24.879.999
23/08/2016;2447000;25.480.000;25.150.000;25.180.000;25.180.000
24/08/2016;1603800;25.480.000;24.830.000;24.900.000;24.900.000
25/08/2016;1816600;25.299.999;24.830.000;24.910.000;24.910.000
26/08/2016;1354200;25.100.000;24.520.000;24.719.999;24.719.999
29/08/2016;980300;25.049.999;24.790.001;24.930.000;24.930.000
30/08/2016;1530200;24.950.001;24.650.000;24.709.999;24.709.999
31/08/2016;1984200;24.860.001;24.100.000;24.309.999;24.309.999
01/09/2016;2052300;24.540.001;24.000.000;24.459.999;24.459.999
02/09/2016;1293000;24.700.001;24.209.999;24.370.001;24.370.001
06/09/2016;1614100;24.500.000;24.120.001;24.299.999;24.299.999
07/09/2016;2383800;24.350.000;24.090.000;24.320.000;24.320.000
08/09/2016;1803400;24.400.000;24.010.000;24.110.001;24.110.001
09/09/2016;1904700;24.000.000;23.480.000;23.480.000;23.480.000
12/09/2016;2306200;23.820.000;23.230.000;23.719.999;23.719.999
13/09/2016;3374600;23.650.000;22.770.000;23.090.000;23.090.000
14/09/2016;2560300;23.150.000;22.600.000;22.870.001;22.870.001
15/09/2016;3294800;23.340.000;22.440.001;23.250.000;23.250.000
16/09/2016;3539600;23.129.999;22.620.001;22.840.000;22.840.000
19/09/2016;2530900;23.370.001;22.820.000;23.129.999;23.129.999
20/09/2016;2423700;23.340.000;23.090.000;23.230.000;23.230.000
21/09/2016;13164900;22.350.000;20.900.000;21.219.999;21.219.999
22/09/2016;5713100;21.980.000;21.049.999;21.930.000;21.930.000
23/09/2016;3794200;22.600.000;21.840.000;22.090.000;22.090.000
26/09/2016;2137100;22.209.999;21.879.999;22.020.000;22.020.000
27/09/2016;2478300;22.240.000;21.820.000;22.160.000;22.160.000
28/09/2016;2581500;22.740.000;22.180.000;22.480.000;22.480.000
29/09/2016;2733900;22.450.001;21.900.000;21.910.000;21.910.000
30/09/2016;3755600;23.139.999;22.360.001;22.900.000;22.900.000
03/10/2016;2403900;23.129.999;22.840.000;23.049.999;23.049.999
04/10/2016;2260500;23.250.000;22.719.999;23.129.999;23.129.999
05/10/2016;2253100;23.430.000;22.969.999;23.020.000;23.020.000
06/10/2016;1475600;22.950.001;22.570.000;22.870.001;22.870.001
07/10/2016;1721700;22.950.001;22.740.000;22.900.000;22.900.000
10/10/2016;2077300;23.389.999;22.930.000;23.040.001;23.040.001
11/10/2016;1746400;22.990.000;22.440.001;22.590.000;22.590.000
12/10/2016;1734400;23.309.999;22.540.001;23.080.000;23.080.000
13/10/2016;1956600;22.920.000;22.309.999;22.750.000;22.750.000
14/10/2016;1895700;23.150.000;22.760.000;22.830.000;22.830.000
17/10/2016;2972400;22.889.999;22.020.000;22.120.001;22.120.001
18/10/2016;3987400;22.760.000;22.290.001;22.670.000;22.670.000
19/10/2016;3718500;23.200.001;22.790.001;22.920.000;22.920.000
20/10/2016;5581700;23.100.000;22.559.999;22.940.001;22.940.001
21/10/2016;24659100;19.920.000;18.809.999;18.980.000;18.980.000
24/10/2016;6248800;19.379.999;19.020.000;19.340.000;19.340.000
25/10/2016;4630300;19.790.001;19.020.000;19.770.000;19.770.000
26/10/2016;4222400;20.540.001;19.750.000;20.080.000;20.080.000
27/10/2016;2507100;20.600.000;20.080.000;20.330.000;20.330.000
28/10/2016;3140000;21.000.000;20.360.001;20.799.999;20.799.999
31/10/2016;2893600;21.230.000;20.700.001;21.030.001;21.030.001
01/11/2016;2726500;21.469.999;20.540.001;20.719.999;20.719.999
02/11/2016;2589700;21.100.000;20.340.000;20.420.000;20.420.000
03/11/2016;2758500;20.180.000;19.590.000;19.620.001;19.620.001
04/11/2016;2636100;20.280.001;19.650.000;19.950.001;19.950.001
07/11/2016;2644300;20.820.000;20.010.000;20.540.001;20.540.001
08/11/2016;2018000;21.040.001;20.309.999;20.930.000;20.930.000
09/11/2016;2760300;21.469.999;20.010.000;21.200.001;21.200.001
10/11/2016;2758600;22.020.000;21.200.001;21.410.000;21.410.000
11/11/2016;1965600;21.870.001;21.459.999;21.709.999;21.709.999
14/11/2016;2027400;22.450.001;21.750.000;21.990.000;21.990.000
15/11/2016;1952800;22.440.001;21.730.000;22.180.000;22.180.000
16/11/2016;2347700;22.600.000;22.120.001;22.240.000;22.240.000
17/11/2016;1900000;22.740.000;22.200.001;22.540.001;22.540.001
18/11/2016;1528600;22.559.999;22.110.001;22.230.000;22.230.000
21/11/2016;2000600;22.500.000;22.200.001;22.280.001;22.280.001
22/11/2016;1586700;22.639.999;22.250.000;22.370.001;22.370.001
23/11/2016;1829600;22.840.000;22.299.999;22.719.999;22.719.999
25/11/2016;1176200;22.680.000;22.040.001;22.139.999;22.139.999
28/11/2016;2347800;22.410.000;21.969.999;22.280.001;22.280.001
29/11/2016;3593200;22.250.000;21.330.000;21.480.000;21.480.000
30/11/2016;6723100;23.090.000;21.420.000;22.780.001;22.780.001
01/12/2016;13015700;26.480.000;24.650.000;26.400.000;26.400.000
02/12/2016;4738400;26.570.000;25.580.000;26.160.000;26.160.000
05/12/2016;3107900;26.350.000;25.980.000;26.139.999;26.139.999
06/12/2016;3280400;26.510.000;25.959.999;26.500.000;26.500.000
07/12/2016;2924600;27.410.000;26.510.000;27.330.000;27.330.000
08/12/2016;2412700;27.760.000;27.200.001;27.540.001;27.540.001
09/12/2016;1737200;27.650.000;26.920.000;27.209.999;27.209.999
12/12/2016;1568000;26.990.000;26.170.000;26.410.000;26.410.000
13/12/2016;1381800;26.760.000;26.139.999;26.160.000;26.160.000
14/12/2016;1373000;26.299.999;25.770.000;26.020.000;26.020.000
15/12/2016;2034500;26.200.001;25.480.000;25.610.001;25.610.001
16/12/2016;2477900;25.670.000;25.150.000;25.170.000;25.170.000
19/12/2016;1454100;25.580.000;25.030.001;25.340.000;25.340.000
20/12/2016;1658300;25.469.999;24.910.000;25.180.000;25.180.000
21/12/2016;1153200;25.200.001;24.670.000;25.129.999;25.129.999
22/12/2016;2185000;24.959.999;23.959.999;24.049.999;24.049.999
23/12/2016;1485100;24.860.001;24.400.000;24.480.000;24.480.000
27/12/2016;1183300;25.010.000;24.450.001;24.590.000;24.590.000
28/12/2016;1043500;24.850.000;24.330.000;24.600.000;24.600.000
29/12/2016;744400;24.930.000;24.440.001;24.650.000;24.650.000
30/12/2016;1171400;24.850.000;24.510.000;24.580.000;24.580.000
03/01/2017;1147700;25.240.000;24.620.001;24.889.999;24.889.999
04/01/2017;1391300;25.670.000;24.959.999;25.610.001;25.610.001
05/01/2017;1482000;25.299.999;24.680.000;25.219.999;25.219.999
06/01/2017;1419900;25.490.000;24.930.000;25.030.001;25.030.001
09/01/2017;1091800;25.180.000;24.840.000;25.150.000;25.150.000
10/01/2017;977400;25.860.001;25.250.000;25.620.001;25.620.001
11/01/2017;1245400;25.760.000;25.160.000;25.240.000;25.240.000
12/01/2017;1132300;25.610.001;24.910.000;25.510.000;25.510.000
13/01/2017;1080000;25.860.001;25.240.000;25.459.999;25.459.999
17/01/2017;1801300;25.590.000;25.070.000;25.270.000;25.270.000
18/01/2017;2069400;25.440.001;24.730.000;25.230.000;25.230.000
19/01/2017;1699400;25.480.000;24.400.000;24.549.999;24.549.999
20/01/2017;1419600;25.110.001;24.639.999;24.969.999;24.969.999
23/01/2017;1617600;25.000.000;24.330.000;24.860.001;24.860.001
24/01/2017;2091700;25.959.999;24.940.001;25.900.000;25.900.000
25/01/2017;1558200;26.400.000;25.580.000;25.780.001;25.780.001
26/01/2017;1672000;25.730.000;24.940.001;24.980.000;24.980.000
27/01/2017;1788000;25.600.000;24.889.999;24.969.999;24.969.999
30/01/2017;1935500;25.030.001;24.320.000;24.920.000;24.920.000
31/01/2017;2926000;25.129.999;24.160.000;25.120.001;25.120.001
01/02/2017;2178800;25.080.000;24.250.000;24.290.001;24.290.001
02/02/2017;2277600;24.370.001;23.620.001;23.660.000;23.660.000
03/02/2017;2184600;23.930.000;23.100.000;23.510.000;23.510.000
06/02/2017;1947000;23.580.000;23.139.999;23.260.000;23.260.000
07/02/2017;2777500;23.230.000;22.570.000;22.590.000;22.590.000
08/02/2017;4168100;22.770.000;22.309.999;22.540.001;22.540.001
09/02/2017;4509200;23.530.001;22.530.001;23.280.001;23.280.001
10/02/2017;13166300;28.500.000;26.260.000;27.780.001;27.780.001
13/02/2017;4599300;27.799.999;26.900.000;26.990.000;26.990.000
14/02/2017;3076300;26.870.001;26.500.000;26.639.999;26.639.999
15/02/2017;1866200;26.850.000;26.330.000;26.389.999;26.389.999
16/02/2017;2727600;26.530.001;25.520.000;25.570.000;25.570.000
17/02/2017;2409800;26.290.001;25.500.000;26.280.001;26.280.001
21/02/2017;2092200;26.760.000;26.299.999;26.459.999;26.459.999
22/02/2017;1260600;26.610.001;26.299.999;26.500.000;26.500.000
23/02/2017;1783900;26.799.999;26.200.001;26.219.999;26.219.999
24/02/2017;2303600;26.780.001;25.850.000;26.500.000;26.500.000
27/02/2017;1900900;26.610.001;26.150.000;26.480.000;26.480.000
28/02/2017;1639000;26.360.001;25.620.001;25.670.000;25.670.000
01/03/2017;1926000;26.250.000;25.480.000;25.740.000;25.740.000
02/03/2017;2132900;26.250.000;25.680.000;25.860.001;25.860.001
03/03/2017;2258200;26.340.000;25.490.000;25.590.000;25.590.000
06/03/2017;1202800;25.549.999;25.190.001;25.459.999;25.459.999
07/03/2017;1221700;25.469.999;25.160.000;25.260.000;25.260.000
08/03/2017;1543800;26.110.001;25.270.000;25.940.001;25.940.001
09/03/2017;1238700;26.160.000;25.660.000;25.730.000;25.730.000
10/03/2017;1364700;26.280.001;25.559.999;26.240.000;26.240.000
13/03/2017;1745100;26.540.001;26.139.999;26.459.999;26.459.999
14/03/2017;1345900;26.780.001;26.160.000;26.160.000;26.160.000
15/03/2017;2524600;27.629.999;26.230.000;27.410.000;27.410.000
16/03/2017;3556000;28.030.001;27.280.001;27.650.000;27.650.000
17/03/2017;3450500;28.290.001;27.639.999;27.920.000;27.920.000
20/03/2017;1354600;27.860.001;27.170.000;27.379.999;27.379.999
21/03/2017;1455800;27.490.000;26.410.000;26.870.001;26.870.001
22/03/2017;1706200;27.580.000;26.120.001;27.530.001;27.530.001
23/03/2017;1323100;27.850.000;27.320.000;27.440.001;27.440.001
24/03/2017;3537400;28.959.999;27.870.001;28.870.001;28.870.001
27/03/2017;1959600;29.240.000;28.430.000;28.879.999;28.879.999
28/03/2017;2360200;30.000.000;28.990.000;29.959.999;29.959.999
29/03/2017;6743400;29.280.001;27.670.000;28.540.001;28.540.001
30/03/2017;2602400;28.510.000;27.520.000;27.760.000;27.760.000
31/03/2017;3027900;27.940.001;27.270.000;27.450.001;27.450.001
03/04/2017;2680200;27.600.000;26.719.999;26.799.999;26.799.999
04/04/2017;3157200;26.770.000;26.020.000;26.209.999;26.209.999
05/04/2017;2512800;26.620.001;25.969.999;26.090.000;26.090.000
06/04/2017;3300700;26.400.000;25.510.000;25.570.000;25.570.000
07/04/2017;5550900;25.469.999;24.639.999;24.850.000;24.850.000
10/04/2017;3764700;25.780.001;24.959.999;25.389.999;25.389.999
11/04/2017;1895500;25.520.000;25.080.000;25.180.000;25.180.000
12/04/2017;1976200;25.469.999;25.040.001;25.160.000;25.160.000
13/04/2017;1678900;25.410.000;24.879.999;24.969.999;24.969.999
17/04/2017;5487900;25.889.999;25.010.000;25.549.999;25.549.999
18/04/2017;3688700;25.600.000;24.750.000;24.889.999;24.889.999
19/04/2017;3836400;26.080.000;24.959.999;25.910.000;25.910.000
20/04/2017;6765300;26.430.000;25.709.999;26.150.000;26.150.000
21/04/2017;9863900;26.510.000;25.160.000;25.480.000;25.480.000
24/04/2017;4627900;26.290.001;25.639.999;26.059.999;26.059.999
25/04/2017;2894100;26.250.000;25.750.000;25.799.999;25.799.999
26/04/2017;2850400;26.090.000;25.480.000;25.490.000;25.490.000
27/04/2017;2619400;25.600.000;24.959.999;25.250.000;25.250.000
28/04/2017;3145900;25.350.000;24.730.000;25.250.000;25.250.000
01/05/2017;2359000;25.760.000;25.000.000;25.469.999;25.469.999
02/05/2017;2324200;25.719.999;24.940.001;25.139.999;25.139.999
03/05/2017;3773400;25.010.000;24.240.000;24.450.001;24.450.001
04/05/2017;2955600;24.740.000;23.950.001;24.240.000;24.240.000
05/05/2017;1971800;24.580.000;24.059.999;24.570.000;24.570.000
08/05/2017;2469700;24.790.001;24.160.000;24.309.999;24.309.999
09/05/2017;2480600;24.730.000;24.230.000;24.299.999;24.299.999
10/05/2017;2770000;25.120.001;24.200.001;24.980.000;24.980.000
11/05/2017;3367300;24.860.001;23.799.999;24.129.999;24.129.999
12/05/2017;4525500;24.290.001;23.480.000;23.850.000;23.850.000
15/05/2017;3544100;24.660.000;23.770.000;24.379.999;24.379.999
16/05/2017;4163700;24.510.000;24.080.000;24.160.000;24.160.000
17/05/2017;3249000;24.170.000;23.309.999;23.350.000;23.350.000
18/05/2017;3456600;23.610.001;22.639.999;22.990.000;22.990.000
19/05/2017;2227800;23.590.000;22.850.000;23.450.001;23.450.001
22/05/2017;2441200;23.740.000;23.020.000;23.160.000;23.160.000
23/05/2017;3232300;23.770.000;22.990.000;23.650.000;23.650.000
24/05/2017;3166800;24.190.001;23.209.999;24.110.001;24.110.001
25/05/2017;3408300;24.650.000;24.010.000;24.150.000;24.150.000
26/05/2017;2781300;24.910.000;24.150.000;24.879.999;24.879.999
30/05/2017;2672900;25.090.000;24.709.999;24.870.001;24.870.001
31/05/2017;5657500;26.049.999;24.980.000;25.520.000;25.520.000
01/06/2017;5131600;26.250.000;25.629.999;26.219.999;26.219.999
02/06/2017;3758100;26.440.001;25.879.999;26.410.000;26.410.000
05/06/2017;4688300;27.389.999;26.590.000;27.230.000;27.230.000
06/06/2017;3630500;27.240.000;26.540.001;26.750.000;26.750.000
07/06/2017;3157300;27.100.000;26.389.999;26.400.000;26.400.000
08/06/2017;2674200;26.850.000;26.209.999;26.700.001;26.700.001
09/06/2017;3094900;27.580.000;26.760.000;27.320.000;27.320.000
12/06/2017;2806500;27.770.000;27.120.001;27.290.001;27.290.001
13/06/2017;2653400;27.950.001;27.219.999;27.760.000;27.760.000
14/06/2017;2263500;27.950.001;27.670.000;27.920.000;27.920.000
15/06/2017;2966800;28.180.000;27.510.000;27.889.999;27.889.999
16/06/2017;3148800;27.870.001;27.290.001;27.459.999;27.459.999
19/06/2017;2568600;27.700.001;27.150.000;27.440.001;27.440.001
20/06/2017;2862600;27.360.001;26.230.000;26.350.000;26.350.000
21/06/2017;1644700;26.879.999;26.190.001;26.870.001;26.870.001
22/06/2017;3791500;28.200.001;26.690.001;27.900.000;27.900.000
23/06/2017;5299500;28.850.000;27.520.000;28.850.000;28.850.000
26/06/2017;3671700;29.190.001;28.590.000;28.660.000;28.660.000
27/06/2017;1685900;29.260.000;28.750.000;28.900.000;28.900.000
28/06/2017;3224100;29.350.000;28.910.000;29.049.999;29.049.999
29/06/2017;1630000;29.440.001;28.879.999;29.200.001;29.200.001
30/06/2017;1651400;29.750.000;29.230.000;29.500.000;29.500.000
03/07/2017;1241500;29.900.000;29.520.000;29.730.000;29.730.000
05/07/2017;2162400;29.629.999;28.959.999;29.049.999;29.049.999
06/07/2017;1798700;29.129.999;28.500.000;28.570.000;28.570.000
07/07/2017;1925500;29.350.000;28.430.000;29.219.999;29.219.999
10/07/2017;2427200;29.190.001;28.760.000;28.959.999;28.959.999
11/07/2017;3894000;28.799.999;27.650.000;28.010.000;28.010.000
12/07/2017;2148000;28.520.000;27.559.999;28.309.999;28.309.999
13/07/2017;1685500;28.580.000;28.230.000;28.379.999;28.379.999
14/07/2017;2330100;29.000.000;28.379.999;28.760.000;28.760.000
17/07/2017;1540200;28.990.000;28.559.999;28.670.000;28.670.000
18/07/2017;2203500;29.180.000;28.559.999;28.740.000;28.740.000
19/07/2017;2838200;28.980.000;28.230.000;28.570.000;28.570.000
20/07/2017;4759000;28.790.001;28.240.000;28.309.999;28.309.999
21/07/2017;9642900;29.040.001;26.559.999;28.500.000;28.500.000
24/07/2017;3092000;28.600.000;28.000.000;28.120.001;28.120.001
25/07/2017;3273100;29.549.999;28.129.999;29.389.999;29.389.999
26/07/2017;1777500;29.379.999;28.650.000;28.670.000;28.670.000
27/07/2017;2196000;28.730.000;27.959.999;28.170.000;28.170.000
28/07/2017;1704700;28.570.000;27.639.999;28.510.000;28.510.000
31/07/2017;2067900;28.610.001;27.889.999;28.090.000;28.090.000
01/08/2017;1430000;28.400.000;27.799.999;27.930.000;27.930.000
02/08/2017;2493000;28.000.000;27.450.001;27.520.000;27.520.000
03/08/2017;1219100;28.190.001;27.520.000;27.760.000;27.760.000
04/08/2017;1011800;27.969.999;27.580.000;27.940.001;27.940.001
07/08/2017;1335000;28.209.999;27.700.001;27.799.999;27.799.999
08/08/2017;2050800;28.860.001;27.910.000;28.690.001;28.690.001
09/08/2017;1946600;28.870.001;27.920.000;28.760.000;28.760.000
10/08/2017;1358600;28.879.999;28.330.000;28.610.001;28.610.001
11/08/2017;2117500;29.370.001;28.450.001;29.330.000;29.330.000
14/08/2017;1716400;29.469.999;28.650.000;28.719.999;28.719.999
15/08/2017;1559000;28.610.001;27.820.000;28.040.001;28.040.001
16/08/2017;910900;28.330.000;27.920.000;27.920.000;27.920.000
17/08/2017;1380800;27.959.999;27.370.001;27.400.000;27.400.000
18/08/2017;2883000;27.370.001;26.469.999;26.950.001;26.950.001
21/08/2017;1958200;26.950.001;26.320.000;26.430.000;26.430.000
22/08/2017;2084900;27.309.999;26.540.001;26.730.000;26.730.000
23/08/2017;1183600;27.070.000;26.629.999;26.910.000;26.910.000
24/08/2017;1195700;27.440.001;26.840.000;27.170.000;27.170.000
25/08/2017;1509700;27.780.001;27.070.000;27.549.999;27.549.999
28/08/2017;1358100;27.629.999;27.030.001;27.270.000;27.270.000
29/08/2017;1230400;26.980.000;26.680.000;26.820.000;26.820.000
30/08/2017;3875700;26.760.000;25.799.999;26.120.001;26.120.001
31/08/2017;1241700;26.490.000;26.129.999;26.430.000;26.430.000
01/09/2017;1187400;26.940.001;26.510.000;26.750.000;26.750.000
05/09/2017;1917500;26.850.000;25.770.000;26.040.001;26.040.001
06/09/2017;1448300;26.719.999;26.070.000;26.540.001;26.540.001
07/09/2017;2414200;26.549.999;25.450.001;25.680.000;25.680.000
08/09/2017;1493300;26.280.001;25.639.999;25.950.001;25.950.001
11/09/2017;1761100;26.299.999;25.860.001;26.080.000;26.080.000
12/09/2017;1087500;26.480.000;26.080.000;26.090.000;26.090.000
13/09/2017;2577100;26.200.001;25.600.000;25.740.000;25.740.000
14/09/2017;3124400;26.400.000;25.660.000;26.049.999;26.049.999
15/09/2017;2308000;26.700.001;25.950.001;26.389.999;26.389.999
18/09/2017;1393100;26.740.000;26.059.999;26.070.000;26.070.000
19/09/2017;2075000;26.290.001;25.400.000;25.760.000;25.760.000
20/09/2017;1467600;26.000.000;25.620.001;25.790.001;25.790.001
21/09/2017;965100;26.129.999;25.510.000;25.559.999;25.559.999
22/09/2017;3962100;25.450.001;24.540.001;24.820.000;24.820.000
25/09/2017;4212400;25.160.000;24.400.000;24.580.000;24.580.000
26/09/2017;3392500;24.740.000;24.020.000;24.299.999;24.299.999
27/09/2017;1899100;25.080.000;24.280.001;24.990.000;24.990.000
28/09/2017;2331100;25.160.000;24.500.000;24.760.000;24.760.000
29/09/2017;1765700;25.290.001;24.730.000;25.090.000;25.090.000
02/10/2017;3599600;25.150.000;24.490.000;24.580.000;24.580.000
03/10/2017;2181800;25.000.000;24.580.000;24.820.000;24.820.000
